geneID	control	heat
MAA_07129	1	1
MAA_07130	0	0
MAA_07131	0	0
MAA_07132	3	1
MAA_07133	0	0
MAA_07134	1	1
MAA_07135	0	1
MAA_07136	0	0
MAA_07137	3	0
MAA_07138	0	1
MAA_07139	0	0
MAA_07140	0	0
MAA_07141	0	0
MAA_07142	6	0
MAA_07143	1	0
MAA_07144	285	623
MAA_07145	0	0
MAA_07146	0	0
MAA_07147	1259	105
MAA_07148	1237	1192
MAA_07149	234	458
MAA_07150	1051	1233
MAA_07151	8	45
MAA_07152	48	236
MAA_07153	327	1695
MAA_07154	33	61
MAA_07155	22	124
MAA_07156	10	45
MAA_07157	10	2
MAA_07158	13	4
MAA_07159	10	5
MAA_07160	101	88
MAA_07161	320	131
MAA_07162	1	3
MAA_07163	40	69
MAA_07164	1170	577
MAA_07165	23	38
MAA_07166	118	489
MAA_07167	51	155
MAA_07168	631	881
MAA_07169	743	843
MAA_07170	53	146
MAA_07171	3138	562
MAA_07172	28	83
MAA_07173	34	41
MAA_07174	88	132
MAA_07175	205	298
MAA_07176	4	9
MAA_07177	422	24
MAA_07178	1051	394
MAA_07179	2474	59
MAA_07181	130	23
MAA_07182	33	50
MAA_07183	15	4
MAA_07184	2	1
MAA_07185	557	183
MAA_07186	117	68
MAA_07187	283	989
MAA_07188	68	10
MAA_07189	111	130
MAA_07190	180	44021
MAA_07191	2	16
MAA_07192	9	44
MAA_07193	0	0
MAA_07194	3	1
MAA_07195	0	0
MAA_07196	2	3
MAA_07197	33	108
MAA_07198	11	13
MAA_07199	2	13
MAA_07200	0	0
MAA_07201	11	14
MAA_07202	2764	1550
MAA_07203	85	314
MAA_07204	9	55
MAA_07205	30	101
MAA_07206	495	966
MAA_07207	153	274
MAA_07208	153	1271
MAA_07209	0	50
MAA_07210	13	74
MAA_07211	146	379
MAA_07212	138	296
MAA_07213	27	72
MAA_07214	15	101
MAA_07215	1386	1680
MAA_07216	212	624
MAA_07217	43	62
MAA_07218	5	12
MAA_07219	164	306
MAA_07220	75	944
MAA_07221	179	175
MAA_07222	5	7
MAA_07223	24	73
MAA_07224	354	536
MAA_07225	294	340
MAA_07226	69	146
MAA_07227	21	81
MAA_07228	55	733
MAA_07229	62	48
MAA_07230	93	232
MAA_07231	93	383
MAA_07232	55	228
MAA_07233	22	43
MAA_07234	246	570
MAA_07235	25	301
MAA_07236	596	681
MAA_07237	416	1207
MAA_07238	23	267
MAA_07239	1446	2873
MAA_07240	1	48
MAA_07241	72	76
MAA_07242	129	170
MAA_07243	34	57
MAA_07244	5	16
MAA_07245	21	130
MAA_07246	38	110
MAA_07247	13	119
MAA_07248	21	28
MAA_07249	50	97
MAA_07250	89	99
MAA_07251	737	1198
MAA_07252	521	456
MAA_07253	20	32
MAA_07254	3	11
MAA_07255	50	91
MAA_07256	174	155
MAA_07257	2382	1600
MAA_07258	398	218
MAA_07259	19	4
MAA_07260	193	82
MAA_07261	93	222
MAA_07262	39	108
MAA_07263	1083	2038
MAA_07264	17	53
MAA_07265	0	1
MAA_07266	24	18
MAA_07267	167	88
MAA_07268	0	0
MAA_07269	0	0
MAA_07270	9	27
MAA_07271	662	603
MAA_07272	333	656
MAA_07273	605	1211
MAA_07274	113	500
MAA_07275	784	889
MAA_07276	41	19
MAA_07278	95	814
MAA_07279	95	279
MAA_07280	3175	1107
MAA_07281	1	29
MAA_07282	103	118
MAA_07283	87	1298
MAA_07284	18	36
MAA_07285	45	1016
MAA_07286	192	401
MAA_07287	98	110
MAA_07288	3512	2991
MAA_07289	370	648
MAA_07290	98	141
MAA_07291	4312	2903
MAA_07292	2371	3876
MAA_07293	1	6
MAA_07294	159	261
MAA_07295	35	44
MAA_07296	66	141
MAA_07297	705	1334
MAA_07298	525	619
MAA_07299	275	155
MAA_07300	42	93
MAA_07301	28	49
MAA_07302	27	74
MAA_07303	0	1
MAA_07304	5	13
MAA_07305	3156	2617
MAA_07306	31	28
MAA_07307	869	522
MAA_07308	84	164
MAA_07309	291	548
MAA_07310	12	13
MAA_07311	1	5
MAA_07312	448	360
MAA_07313	7	6
MAA_07314	2465	875
MAA_07315	135	83
MAA_07316	44	80
MAA_07317	796	1217
MAA_07318	0	2
MAA_07319	74	260
MAA_07320	578	839
MAA_07321	30	24
MAA_07322	430	332
MAA_07323	322	418
MAA_07324	229	206
MAA_07325	33	20
MAA_07326	1288	1400
MAA_07327	57	24
MAA_07328	92	511
MAA_07329	259	1261
MAA_07331	1993	749
MAA_07332	406	525
MAA_07333	115	334
MAA_07334	571	2100
MAA_07336	884	623
MAA_07337	56	82
MAA_07338	105	102
MAA_07339	37	34
MAA_07340	48	30
MAA_07341	553	509
MAA_07342	434	636
MAA_07343	1145	889
MAA_07344	123	405
MAA_07345	4	5
MAA_07346	436	366
MAA_07347	7065	5453
MAA_07348	236	170
MAA_07349	619	429
MAA_07350	129	175
MAA_07351	221	316
MAA_07352	453	852
MAA_07353	193	111
MAA_07354	200	274
MAA_07355	225	189
MAA_07356	7	27
MAA_07357	1	13
MAA_07358	526	837
MAA_07359	407	931
MAA_07360	1340	1077
MAA_07361	247	206
MAA_07362	2	1
MAA_07363	0	1
MAA_07364	58	76
MAA_07365	224	264
MAA_07366	27	55
MAA_07367	886	735
MAA_07368	87	191
MAA_07369	2122	703
MAA_07370	26	50
MAA_07371	4283	1591
MAA_07372	102	367
MAA_07373	7	0
MAA_07374	160	221
MAA_07375	82	263
MAA_07376	897	2655
MAA_07377	920	1286
MAA_07378	646	880
MAA_07379	755	1457
MAA_07380	8	7
MAA_07381	148	310
MAA_07382	67	392
MAA_07383	170	203
MAA_07384	5674	1863
MAA_07385	29	111
MAA_07386	2	22
MAA_07387	51	95
MAA_07388	39	71
MAA_07389	165	196
MAA_07390	14	17
MAA_07391	0	1
MAA_07392	41	61
MAA_07393	31	13
MAA_07394	223	254
MAA_07395	437	228
MAA_07396	72	659
MAA_07397	157	458
MAA_07398	2	33
MAA_07399	2887	2279
MAA_07400	309	313
MAA_07401	51	543
MAA_07402	857	1888
MAA_07403	92	245
MAA_07404	52	97
MAA_07405	20	15
MAA_07406	227	354
MAA_07407	75	260
MAA_07408	259	186
MAA_07409	1181	350
MAA_07410	401	3818
MAA_07411	135	1127
MAA_07412	188	794
MAA_07413	204	168
MAA_07414	5	6
MAA_07415	87	46
MAA_07416	48	318
MAA_07417	106	605
MAA_07418	300	533
MAA_07419	26	125
MAA_07420	150	198
MAA_07421	795	1183
MAA_07422	71	144
MAA_07423	1153	556
MAA_07424	83	113
MAA_07425	118	187
MAA_07426	325	1001
MAA_07427	495	2728
MAA_07428	135	282
MAA_07429	1891	1588
MAA_07430	1159	682
MAA_07431	326	1103
MAA_07432	373	399
MAA_07433	386	284
MAA_07434	182	431
MAA_07435	128	106
MAA_07436	209	155
MAA_07437	199	247
MAA_07438	31	45
MAA_07439	121	184
MAA_07440	78	1063
MAA_07441	336	163
MAA_07442	145	72
MAA_07443	647	208
MAA_07444	90	289
MAA_07445	297	517
MAA_07446	365	357
MAA_07447	134	868
MAA_07448	1157	1367
MAA_07449	39	259
MAA_07450	309	729
MAA_07451	415	437
MAA_07452	55	47
MAA_07453	75	452
MAA_07454	58	88
MAA_07455	839	764
MAA_07456	300	635
MAA_07457	325	1136
MAA_07458	924	1145
MAA_07459	333	384
MAA_07460	40	18
MAA_07461	72	163
MAA_07462	575	793
MAA_07463	988	1014
MAA_07464	147	148
MAA_07465	939	2836
MAA_07466	7	22
MAA_07467	32	65
MAA_07468	47	48
MAA_07469	14145	1263
MAA_07470	835	149
MAA_07471	274	92
MAA_07472	7965	2103
MAA_07473	385	207
MAA_07474	132	734
MAA_07475	156	161
MAA_07476	2066	3325
MAA_07477	118	81
MAA_07478	0	0
MAA_07479	0	0
MAA_07480	11	4
MAA_07481	0	0
MAA_07482	0	0
MAA_07483	0	0
MAA_07484	0	0
MAA_07485	0	0
MAA_07486	0	0
MAA_07487	0	0
MAA_07488	0	0
MAA_07489	4	5
MAA_07490	22	13
MAA_07491	0	0
MAA_07492	0	0
MAA_07493	0	0
MAA_07494	0	0
MAA_07495	0	0
MAA_07496	0	0
MAA_07497	0	0
MAA_07498	0	0
MAA_07499	0	0
MAA_07500	0	0
MAA_07501	1	1
MAA_07502	0	0
MAA_07503	19	2
MAA_07504	3	8
MAA_07505	1	2
MAA_07506	0	0
MAA_07507	1	0
MAA_07508	5	32
MAA_07509	1	7
MAA_07510	0	4
MAA_07511	104	180
MAA_07512	1	0
MAA_07513	0	0
MAA_07514	0	0
MAA_07515	0	0
MAA_07516	37	17
MAA_07517	0	0
MAA_07518	0	0
MAA_07519	1	0
MAA_07520	3	4
MAA_07521	1	1
MAA_07522	43	75
MAA_07523	313	270
MAA_07524	0	2
MAA_07525	26	19
MAA_07526	0	0
MAA_07527	0	0
MAA_07528	79	61
MAA_07529	0	0
MAA_07530	0	0
MAA_07531	46	93
MAA_07532	1019	951
MAA_07533	0	0
MAA_07534	110	249
MAA_07535	0	14
MAA_07536	113	125
MAA_07537	0	0
MAA_07538	0	0
MAA_07539	0	0
MAA_07540	0	0
MAA_07541	0	0
MAA_07542	0	3
MAA_07543	30	63
MAA_07544	20	8
MAA_07545	0	0
MAA_07546	8	28
MAA_07547	0	0
MAA_07548	175	154
MAA_07549	30	17
MAA_07550	3	1
MAA_07551	532	333
MAA_07552	116	99
MAA_07553	2	8
MAA_07554	157	128
MAA_07555	200	152
MAA_07556	6435	3559
MAA_07557	725	733
MAA_07558	612	370
MAA_07559	250	443
MAA_07560	1980	1522
MAA_07561	177	192
MAA_07562	134	221
MAA_07563	191	527
MAA_07564	1874	437
MAA_07565	1149	518
MAA_07566	104	474
MAA_07567	393	156
MAA_07568	0	13
MAA_07569	278	152
MAA_07570	0	0
MAA_07571	19267	2118
MAA_07572	0	0
MAA_07573	0	0
MAA_07574	0	0
MAA_07575	0	0
MAA_07576	0	0
MAA_07577	0	0
MAA_07578	17	14
MAA_07579	377	81
MAA_07580	3192	272
MAA_07581	6573	269
MAA_07582	0	5
MAA_07583	0	1
MAA_07584	2	1
MAA_07585	0	0
MAA_07586	1	0
MAA_07587	1	0
MAA_07588	0	0
MAA_07589	0	2
MAA_07590	67	161
MAA_07591	1323	1805
MAA_07592	368	528
MAA_07593	55	151
MAA_07594	239	262
MAA_07595	1420	1220
MAA_07596	65	99
MAA_07597	247	149
MAA_07598	94	52
MAA_07599	122	311
MAA_07600	0	1
MAA_07601	295	67
MAA_07602	0	0
MAA_07603	0	0
MAA_07604	22	98
MAA_07605	31	114
MAA_07606	42	88
MAA_07607	0	0
MAA_07608	97	143
MAA_07609	4	172
MAA_07610	1015	917
MAA_07611	324	560
MAA_07612	276	509
MAA_07613	241	268
MAA_07614	202	207
MAA_07615	854	451
MAA_07616	1491	316
MAA_07617	20	32
MAA_07618	21	287
MAA_07619	140	1341
MAA_07620	56	458
MAA_07621	732	1351
MAA_07622	819	1648
MAA_07623	60	11
MAA_07624	106	355
MAA_07625	978	815
MAA_07626	33	8
MAA_07627	77	45
MAA_07628	175	116
MAA_07629	108	224
MAA_07630	87	85
MAA_07631	1629	1962
MAA_07632	171	295
MAA_07633	294	365
MAA_07634	131	261
MAA_07635	417	1564
MAA_07636	1091	874
MAA_07637	38	66
MAA_07638	970	1672
MAA_07639	49	51
MAA_07640	277	426
MAA_07641	1420	3129
MAA_07642	6060	1786
MAA_07643	15	133
MAA_07644	100	368
MAA_07645	1000	895
MAA_07646	25	29
MAA_07647	1465	887
MAA_07648	36	191
MAA_07649	1667	895
MAA_07650	885	785
MAA_07651	107	169
MAA_07652	2686	1399
MAA_07653	454	577
MAA_07654	748	1223
MAA_07655	65	133
MAA_07656	183	242
MAA_07657	347	406
MAA_07658	429	526
MAA_07659	3894	1000
MAA_07660	25	23
MAA_07661	467	391
MAA_07662	415	377
MAA_07663	271	498
MAA_07664	121	227
MAA_07665	287	949
MAA_07666	331	310
MAA_07667	244	488
MAA_07668	87	151
MAA_07669	0	0
MAA_07670	13	12
MAA_07671	0	0
MAA_07672	0	0
MAA_07673	75	683
MAA_07674	17	156
MAA_07675	2929	3839
MAA_07676	710	692
MAA_07677	860	630
MAA_07678	20	123
MAA_07679	473	862
MAA_07680	76	225
MAA_07681	0	0
MAA_07682	0	1
MAA_07683	0	0
MAA_07684	5	54
MAA_07685	2023	3922
MAA_07686	310	414
MAA_07687	205	189
MAA_07688	1290	946
MAA_07689	917	709
MAA_07690	8	18
MAA_07691	0	0
MAA_07692	0	10
MAA_07693	2	21
MAA_07694	15	40
MAA_07695	4	7
MAA_07696	31	44
MAA_07697	12	18
MAA_07698	9	0
MAA_07699	2	1
MAA_07700	1	0
MAA_07701	0	0
MAA_07702	0	0
MAA_07703	39	422
MAA_07704	114	168
MAA_07705	17	37
MAA_07706	19	79
MAA_07707	9856	49188
MAA_07708	3	21
MAA_07709	428	296
MAA_07710	55	30
MAA_07711	73	87
MAA_07712	6	9
MAA_07713	105	244
MAA_07714	113	408
MAA_07715	136	180
MAA_07716	1	0
MAA_07717	0	0
MAA_07718	3608	56
MAA_07719	1	0
MAA_07720	0	0
MAA_07721	40	38
MAA_07722	948	301
MAA_07723	3002	1084
MAA_07724	1317	1481
MAA_07725	84	126
MAA_07726	260	1689
MAA_07727	244	144
MAA_07728	473	228
MAA_07729	202	175
MAA_07730	2889	1040
MAA_07731	2318	859
MAA_07732	420	161
MAA_07733	181	58
MAA_07734	720	482
MAA_07735	35	46
MAA_07736	107	302
MAA_07737	741	861
MAA_07738	118	128
MAA_07739	134	222
MAA_07740	55	154
MAA_07741	1	63
MAA_07742	0	20
MAA_07743	0	2
MAA_07744	0	0
MAA_07745	9425	577
MAA_07746	811	162
MAA_07747	1220	466
MAA_07748	0	5
MAA_07749	2634	1250
MAA_07750	178	143
MAA_07751	61	133
MAA_07752	251	789
MAA_07753	97	272
MAA_07754	7	32
MAA_07755	44	32
MAA_07756	10	5
MAA_07757	21	5
MAA_07758	2	2
MAA_07759	4	3
MAA_07760	1170	235
MAA_07761	458	150
MAA_07762	1	0
MAA_07763	331	647
MAA_07764	23	72
MAA_07765	36	39
MAA_07766	1	0
MAA_07767	161	364
MAA_07768	236	1048
MAA_07769	3880	1300
MAA_07770	36	4
MAA_07771	120	7
MAA_07772	0	0
MAA_07773	0	0
MAA_07774	0	0
MAA_07775	7	6
MAA_07776	3	7
MAA_07777	13	51
MAA_07778	0	16
MAA_07779	6	2
MAA_07780	55	103
MAA_07781	34	25
MAA_07782	30	25
MAA_07783	22	18
MAA_07784	20	3
MAA_07785	57	14
MAA_07787	19	22
MAA_07788	114	129
MAA_07789	6	12
MAA_07790	3	0
MAA_07791	6	36
MAA_07792	2	26
MAA_07793	45	959
MAA_07794	30	29
MAA_07795	1533	1506
MAA_07796	12	8
MAA_07797	122	150
MAA_07798	72	181
MAA_07799	144	140
MAA_07800	115	108
MAA_07801	110	34
MAA_07802	4	16
MAA_07803	58	26
MAA_07804	6	7
MAA_07805	32	9
MAA_07806	46	8
MAA_07807	36	9
MAA_07808	1	3
MAA_07809	0	0
MAA_07810	0	0
MAA_07811	0	0
MAA_07812	0	0
MAA_07813	65	67
MAA_07814	52	91
MAA_07815	62	66
MAA_07816	29	38
MAA_07817	1032	148
MAA_07818	39	55
MAA_07819	30	26
MAA_07820	99	65
MAA_07821	1079	669
MAA_07822	3	5
MAA_07823	85	63
MAA_07824	3	34
MAA_07825	71	69
MAA_07826	113	137
MAA_07827	0	0
MAA_07828	0	0
MAA_07829	0	0
MAA_07830	16	20
MAA_07831	0	0
MAA_07832	0	0
MAA_07833	2	0
MAA_07834	0	0
MAA_07835	84	88
MAA_07836	360	278
MAA_07837	1058	575
MAA_07838	2828	330
MAA_07839	1067	943
MAA_07840	140	307
MAA_07841	91	221
MAA_07842	149	110
MAA_07843	597	337
MAA_07844	434	469
MAA_07845	44	10
MAA_07846	0	0
MAA_07847	1	0
MAA_07848	0	0
MAA_07849	0	0
MAA_07850	0	0
MAA_07851	120	3
MAA_07852	60	68
MAA_07853	40	80
MAA_07854	1	1
MAA_07855	0	0
MAA_07856	0	3
MAA_07857	69	138
MAA_07858	22	18
MAA_07859	223	50
MAA_07860	1366	1433
MAA_07861	135	157
MAA_07862	83	95
MAA_07864	68	127
MAA_07865	1141	684
MAA_07866	122	106
MAA_07867	33	47
MAA_07868	22	64
MAA_07869	634	688
MAA_07870	1012	667
MAA_07871	441	509
MAA_07872	42	21
MAA_07873	8	7
MAA_07874	4	6
MAA_07875	782	610
MAA_07876	340	438
MAA_07877	162	338
MAA_07878	271	2080
MAA_07879	4	14
MAA_07880	31	72
MAA_07881	74	72
MAA_07882	471	164
MAA_07883	562	770
MAA_07884	1971	3359
MAA_07885	3255	1594
MAA_07886	768	631
MAA_07887	291	286
MAA_07888	23	131
MAA_07889	766	229
MAA_07890	32	12
MAA_07891	876	489
MAA_07892	35	350
MAA_07893	227	269
MAA_07894	0	2
MAA_07895	0	3
MAA_07896	11	0
MAA_07897	207	189
MAA_07898	7	15
MAA_07899	6	7
MAA_07900	3	4
MAA_07901	0	0
MAA_07902	15	17
MAA_07903	32	2
MAA_07904	2573	1476
MAA_07905	2	5
MAA_07906	18	34
MAA_07907	254	120
MAA_07909	242	198
MAA_07910	27	65
MAA_07911	37	81
MAA_07912	365	708
MAA_07913	1412	1786
MAA_07914	602	503
MAA_07915	20	8
MAA_07916	2	2
MAA_07917	7	3
MAA_07918	0	1
MAA_07919	0	0
MAA_07920	2	1
MAA_07921	0	0
MAA_07922	0	0
MAA_07923	0	0
MAA_07924	0	0
MAA_07925	7	5
MAA_07926	1	2
MAA_07927	0	3
MAA_07928	15	22
MAA_07929	1	6
MAA_07930	6	4
MAA_07931	3	7
MAA_07932	142	220
MAA_07933	245	2316
MAA_07934	466	1017
MAA_07935	174	324
MAA_07936	4	52
MAA_07937	1334	718
MAA_07938	44	127
MAA_07939	5	8
MAA_07940	1	0
MAA_07941	0	0
MAA_07942	0	0
MAA_07943	53	21
MAA_07944	83	101
MAA_07945	49	129
MAA_07946	36	132
MAA_07947	170	846
MAA_07948	0	0
MAA_07949	38	88
MAA_07950	0	0
MAA_07951	0	0
MAA_07952	289	791
MAA_07953	291	82
MAA_07954	892	80
MAA_07955	14	254
MAA_07956	72	107
MAA_07957	56	173
MAA_07958	24	135
MAA_07959	1349	1164
MAA_07960	0	2
MAA_07961	97	39
MAA_07962	12	8
MAA_07963	139	114
MAA_07964	169	128
MAA_07965	91	68
MAA_07967	45	10
MAA_07968	0	0
MAA_07969	23	107
MAA_07970	8	38
MAA_07971	5	277
MAA_07972	0	0
MAA_07973	0	0
MAA_07974	0	0
MAA_07976	30	0
MAA_07977	17	152
MAA_07978	1417	2749
MAA_07979	379	473
MAA_07980	0	0
MAA_07981	0	9
MAA_07982	0	14
MAA_07983	20	34
MAA_07984	2	25
MAA_07985	74	37
MAA_07986	1086	788
MAA_07987	15	232
MAA_07988	390	595
MAA_07989	160	269
MAA_07990	0	0
MAA_07991	0	0
MAA_07992	0	0
MAA_07993	0	1
MAA_07994	1	0
MAA_07995	11	52
MAA_07996	0	0
MAA_07997	0	0
MAA_07998	0	0
MAA_07999	19	23
MAA_08000	21	20
MAA_08001	0	1
MAA_08002	0	0
MAA_08003	0	0
MAA_08004	0	0
MAA_08005	0	0
MAA_08006	1	0
MAA_08007	9	13
MAA_08008	71	213
MAA_08009	22	91
MAA_08010	2	12
MAA_08011	182	301
MAA_08012	10	130
MAA_08013	0	0
MAA_08014	107	182
MAA_08015	0	0
MAA_08016	1	2
MAA_08017	0	0
MAA_08018	1	1
MAA_08019	0	0
MAA_08020	0	0
MAA_08021	0	3
MAA_08022	0	0
MAA_08023	1	0
MAA_08024	0	0
MAA_08025	12	32
MAA_08026	27	31
MAA_08027	0	0
MAA_08028	31	17
MAA_08029	0	0
MAA_08030	4	39
MAA_08031	277	218
MAA_08032	28	63
MAA_08033	754	657
MAA_08034	114	15
MAA_08035	224	567
MAA_08036	46	158
MAA_08037	3747	1124
MAA_08038	8	162
MAA_08039	23	677
MAA_08040	94	352
MAA_08041	1	108
MAA_08042	67	129
MAA_08043	64	481
MAA_08044	82	92
MAA_08045	237	334
MAA_08046	199	579
MAA_08047	55	106
MAA_08048	129	352
MAA_08049	1	8
MAA_08050	3	47
MAA_08051	0	0
MAA_08052	2	1
MAA_08053	0	0
MAA_08054	13	26
MAA_08055	7	7
MAA_08056	3	5
MAA_08057	0	0
MAA_08058	2	1
MAA_08059	7	149
MAA_08060	145	106
MAA_08061	109	95
MAA_08062	236	440
MAA_08063	255	331
MAA_08064	918	72
MAA_08065	136	51
MAA_08066	2520	1212
MAA_08067	192	139
MAA_08068	602	366
MAA_08069	123	95
MAA_08070	0	1
MAA_08071	15	23
MAA_08072	44	74
MAA_08073	0	0
MAA_08075	4	2
MAA_08076	2	3
MAA_08077	52	55
MAA_08078	0	3
MAA_08079	163	233
MAA_08080	52	298
MAA_08081	72	221
MAA_08082	74	161
MAA_08083	34	282
MAA_08084	911	1124
MAA_08085	162	255
MAA_08086	503	264
MAA_08087	142	152
MAA_08088	6	5
MAA_08089	16	30
MAA_08090	39	14
MAA_08091	0	0
MAA_08092	93	143
MAA_08093	1	332
MAA_08094	251	988
MAA_08095	57	102
MAA_08096	39	93
MAA_08097	89	48
MAA_08098	150	56
MAA_08099	7	4
MAA_08100	262	214
MAA_08101	192	258
MAA_08102	0	0
MAA_08104	176	736
MAA_08105	1654	1104
MAA_08106	137	198
MAA_08107	113	367
MAA_08108	468	919
MAA_08109	207	622
MAA_08110	1	13
MAA_08111	0	0
MAA_08112	11	54
MAA_08113	17	12
MAA_08114	293	1988
MAA_08115	17	35
MAA_08116	47	36
MAA_08117	846	227
MAA_08118	4	3
MAA_08119	3	3
MAA_08120	18	5
MAA_08121	0	0
MAA_08122	0	0
MAA_08123	0	0
MAA_08124	8	36
MAA_08125	9	11
MAA_08126	7	12
MAA_08127	8	21
MAA_08128	251	474
MAA_08129	179	796
MAA_08130	107	94
MAA_08131	273	609
MAA_08132	119	399
MAA_08133	751	1136
MAA_08134	8	14
MAA_08135	384	537
MAA_08136	129	388
MAA_08137	5532	6155
MAA_08138	518	529
MAA_08139	27	32
MAA_08140	0	0
MAA_08141	0	0
MAA_08142	2	1
MAA_08143	811	962
MAA_08144	4	7
MAA_08145	292	150
MAA_08146	124	56
MAA_08147	9	25
MAA_08148	30	3
MAA_08149	2	7
MAA_08151	0	0
MAA_08152	0	1
MAA_08153	13	0
MAA_08154	19	9
MAA_08155	0	0
MAA_08156	94	94
MAA_08157	233	286
MAA_08158	846	657
MAA_08159	973	2127
MAA_08160	181	119
MAA_08161	119	211
MAA_08162	16	46
MAA_08163	555	665
MAA_08164	34	10
MAA_08165	64	132
MAA_08166	59	131
MAA_08167	9	13
MAA_08168	1	4
MAA_08169	57	62
MAA_08170	0	0
MAA_08171	0	0
MAA_08172	2	0
MAA_08173	270	64
MAA_08174	7	9
MAA_08175	263	124
MAA_08176	535	7
MAA_08177	274	377
MAA_08178	2574	1508
MAA_08179	11	121
MAA_08180	122	210
MAA_08181	113	1236
MAA_08182	5	15
MAA_08183	0	0
MAA_08184	0	1
MAA_08185	16	114
MAA_08186	11	142
MAA_08187	226	942
MAA_08188	17	91
MAA_08189	189	1154
MAA_08190	129	404
MAA_08191	78	313
MAA_08192	102	391
MAA_08193	16	116
MAA_08194	34	25
MAA_08195	23	15
MAA_08196	0	0
MAA_08197	28	60
MAA_08198	1	5
MAA_08199	96	69
MAA_08200	84	91
MAA_08201	1	0
MAA_08203	6937	50
MAA_08204	316	902
MAA_08205	4	3
MAA_08206	9	22
MAA_08207	15	5
MAA_08208	0	1
MAA_08209	31	33
MAA_08210	62	116
MAA_08211	12	16
MAA_08212	393	942
MAA_08213	382	472
MAA_08214	197	284
MAA_08215	5	50
MAA_08216	229	2230
MAA_08217	492	1048
MAA_08218	658	1012
MAA_08219	642	787
MAA_08220	2	14
MAA_08221	242	465
MAA_08222	862	1582
MAA_08223	30	4
MAA_08225	231	662
MAA_08226	0	0
MAA_08227	2	4
MAA_08228	74	69
MAA_08229	21	58
MAA_08230	217	1246
MAA_08231	148	511
MAA_08232	1305	1243
MAA_08233	505	441
MAA_08234	3681	649
MAA_08235	58	75
MAA_08236	1	23
MAA_08237	87	111
MAA_08238	10	7
MAA_08239	4078	716
MAA_08240	85	204
MAA_08241	147	243
MAA_08242	412	577
MAA_08243	5178	2835
MAA_08244	606	758
MAA_08245	224	515
MAA_08246	2724	595
MAA_08247	28	54
MAA_08248	574	644
MAA_08249	267	134
MAA_08251	75	72
MAA_08252	123	37
MAA_08253	185	993
MAA_08254	251	278
MAA_08255	672	231
MAA_08256	1780	4094
MAA_08257	3	21
MAA_08258	828	3572
MAA_08259	252	315
MAA_08260	553	1089
MAA_08261	2258	1335
MAA_08262	321	207
MAA_08263	25	29
MAA_08264	130	194
MAA_08265	681	319
MAA_08266	88	11
MAA_08267	3	2
MAA_08268	26	63
MAA_08269	23	37
MAA_08270	35	10
MAA_08271	57	41
MAA_08272	0	0
MAA_08273	1	0
MAA_08274	20	4
MAA_08275	0	0
MAA_08276	0	0
MAA_08277	1	0
MAA_08278	0	0
MAA_08279	0	0
MAA_08280	0	0
MAA_08281	0	0
MAA_08282	0	0
MAA_08283	0	1
MAA_08284	0	0
MAA_08285	0	1
MAA_08286	21	0
MAA_08287	44	21
MAA_08288	1	0
MAA_08289	0	0
MAA_08290	0	0
MAA_08291	29	1
MAA_08292	167	23
MAA_08294	0	1
MAA_08295	0	0
MAA_08296	1	0
MAA_08297	0	0
MAA_08298	212	100
MAA_08299	68	20
MAA_08300	35	25
MAA_08301	26	19
MAA_08302	322	150
MAA_08303	6	2
MAA_08304	26	7
MAA_08305	0	0
MAA_08306	0	0
MAA_08307	45	28
MAA_08308	2	0
MAA_08309	275	276
MAA_08310	0	1
MAA_08311	17	54
MAA_08312	1	0
MAA_08313	0	0
MAA_08314	0	0
MAA_08315	0	0
MAA_08316	19	31
MAA_08317	5	19
MAA_08318	86	745
MAA_08320	185	735
MAA_08321	121	410
MAA_08322	393	474
MAA_08323	187	183
MAA_08324	386	384
MAA_08325	303	297
MAA_08326	131	151
MAA_08327	330	292
MAA_08328	7	6
MAA_08329	31	55
MAA_08330	11	29
MAA_08331	0	1
MAA_08332	40	15
MAA_08333	0	1
MAA_08334	129	45
MAA_08335	78	49
MAA_08336	33	57
MAA_08337	1	6
MAA_08338	0	0
MAA_08339	954	107
MAA_08340	22	7
MAA_08341	2	4
MAA_08342	0	2
MAA_08343	0	0
MAA_08344	0	0
MAA_08345	0	0
MAA_08346	0	0
MAA_08347	0	0
MAA_08348	0	0
MAA_08349	0	0
MAA_08350	0	0
MAA_08351	0	0
MAA_08352	0	0
MAA_08353	0	0
MAA_08354	0	0
MAA_08355	135	17
MAA_08356	110	12
MAA_08357	0	0
MAA_08358	0	0
MAA_08359	0	0
MAA_08360	0	0
MAA_08361	0	0
MAA_08362	0	0
MAA_08363	0	0
MAA_08364	0	0
MAA_08365	2	0
MAA_08366	0	0
MAA_08367	0	2
MAA_08368	3	3
MAA_08369	1	0
MAA_08370	1099	80
MAA_08371	138	42
MAA_08372	60	19
MAA_08373	15	6
MAA_08374	0	1
MAA_08375	0	1
MAA_08376	141	35
MAA_08377	7	9
MAA_08378	302	182
MAA_08379	6	6
MAA_08380	33	19
MAA_08381	12	9
MAA_08382	78	83
MAA_08383	281	542
MAA_08384	5643	3981
MAA_08385	118	152
MAA_08386	6	11
MAA_08387	9	41
MAA_08388	11	38
MAA_08389	17	22
MAA_08390	13	28
MAA_08391	62	551
MAA_08392	209	4022
MAA_08393	13	135
MAA_08394	83	551
MAA_08395	26	260
MAA_08396	11497	9740
MAA_08397	566	242
